GENE_ENTREZ_ID	GENE_SYMBOL	DISEASE_IDS
OMIM:615548	Neuropathy, Hereditary Sensory And Autonomic, Type Vii
OMIM:616488	Neuropathy, Hereditary Sensory And Autonomic, Type Viii
OMIM:256860	Neuropathy, Hereditary Sensory, Atypical
OMIM:613708	Neuropathy, Hereditary Sensory, Type Id
OMIM:614116	Neuropathy, Hereditary Sensory, Type Ie
OMIM:615632	Neuropathy, Hereditary Sensory, Type If
OMIM:614213	Neuropathy, Hereditary Sensory, Type Iic
OMIM:256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal Recessive
OMIM:310470	Neuropathy, Hereditary Sensory, X-linked
OMIM:602107	Neuropathy, Hereditary Thermosensitive
OMIM:162500	Neuropathy, Hereditary, With Liability To Pressure Palsies
OMIM:256870	Neuropathy, Painful
OMIM:162600	Neuropathy, With Paraprotein In Serum, Cerebrospinal Fluid And Urine
ORPHA:137596	Neurotrophic Keratopathy
ORPHA:98907	Neutral Lipid Storage Disease With Ichthyosis
OMIM:610717	Neutral Lipid Storage Disease With Myopathy
ORPHA:98908	Neutral Lipid Storage Myopathy
OMIM:162700	Neutropenia, Chronic Familial
OMIM:257100	Neutropenia, Lethal Congenital, With Eosinophilia
OMIM:607847	Neutropenia, Nonimmune Chronic Idiopathic, Of Adults
OMIM:202700	Neutropenia, Severe Congenital, 1, Autosomal Dominant
OMIM:613107	Neutropenia, Severe Congenital, 2, Autosomal Dominant
OMIM:610738	Neutropenia, Severe Congenital, 3, Autosomal Recessive
OMIM:612541	Neutropenia, Severe Congenital, 4, Autosomal Recessive
OMIM:615285	Neutropenia, Severe Congenital, 5, Autosomal Recessive
OMIM:616022	Neutropenia, Severe Congenital, 6, Autosomal Recessive
OMIM:617014	Neutropenia, Severe Congenital, 7, Autosomal Recessive
OMIM:300299	Neutropenia, Severe Congenital, X-linked
ORPHA:2690	Neutropenia-monocytopenia-deafness Syndrome
OMIM:257150	Neutrophil Actin Dysfunction
OMIM:162820	Neutrophil Chemotactic Response
ORPHA:183707	Neutrophil Immunodeficiency Syndrome
OMIM:608203	Neutrophil Immunodeficiency Syndrome
OMIM:162830	Neutrophilia, Hereditary
OMIM:163000	Nevi Flammei, Familial Multiple
OMIM:614323	Nevoid Hypermelanosis, Linear And Whorled
OMIM:163050	Nevus Anemicus
OMIM:617025	Nevus Comedonicus
ORPHA:64754	Nevus Comedonicus Syndrome
OMIM:163100	Nevus Flammeus Of Nape Of Neck
OMIM:162900	Nevus, Keratinocytic, Nonepidermolytic
OMIM:607476	Newfoundland Rod-cone Dystrophy
DECIPHER:15	Nf1-microdeletion Syndrome
OMIM:601358	Nicolaides-baraitser Syndrome
ORPHA:77293	Niemann-pick Disease Type B
ORPHA:646	Niemann-pick Disease Type C
OMIM:257200	Niemann-pick Disease, Type A
OMIM:607616	Niemann-pick Disease, Type B
OMIM:257220	Niemann-pick Disease, Type C1
OMIM:607625	Niemann-pick Disease, Type C2
OMIM:163400	Nievergelt Syndrome
OMIM:610445	Night Blindness, Congenital Stationary, Autosomal Dominant 1
OMIM:163500	Night Blindness, Congenital Stationary, Autosomal Dominant 2
OMIM:610444	Night Blindness, Congenital Stationary, Autosomal Dominant 3
OMIM:310500	Night Blindness, Congenital Stationary, Type 1a
OMIM:257270	Night Blindness, Congenital Stationary, Type 1b
OMIM:613216	Night Blindness, Congenital Stationary, Type 1c
OMIM:613830	Night Blindness, Congenital Stationary, Type 1d
OMIM:614565	Night Blindness, Congenital Stationary, Type 1e
OMIM:615058	Night Blindness, Congenital Stationary, Type 1f
OMIM:616389	Night Blindness, Congenital Stationary, Type 1g
OMIM:617024	Night Blindness, Congenital Stationary, Type 1h
OMIM:300071	Night Blindness, Congenital Stationary, Type 2a
ORPHA:1390	Night Blindness-skeletal Anomalies-dysmorphism Syndrome
ORPHA:647	Nijmegen Breakage Syndrome
OMIM:251260	Nijmegen Breakage Syndrome
OMIM:613078	Nijmegen Breakage Syndrome-like Disorder
ORPHA:99825	Nipah Virus Disease
OMIM:163600	Nipples Inverted
OMIM:163700	Nipples, Supernumerary
ORPHA:263665	Nk-cell Enteropathy
ORPHA:527497	Nkx6-2-related Autosomal Recessive Hypomyelinating Leukodystrophy
ORPHA:86893	Nodular Lymphocyte Predominant Hodgkin Lymphoma
ORPHA:2149	Nodular Neuronal Heterotopia
ORPHA:33577	Nodular Non-suppurative Panniculitis
ORPHA:48372	Nodular Regenerative Hyperplasia Of The Liver
OMIM:163850	Noduli Cutanei, Multiple, With Urinary Tract Abnormalities
ORPHA:73267	Non-24-hour Sleep-wake Syndrome
ORPHA:231720	Non-acquired Combined Pituitary Hormone Deficiency-sensorineural Hearing Loss-spine Abnormalities Syndrome
ORPHA:631	Non-acquired Isolated Growth Hormone Deficiency
ORPHA:1581	Non-distal Monosomy 10q
ORPHA:96164	Non-distal Monosomy 20q
ORPHA:1695	Non-distal Trisomy 10q
ORPHA:1702	Non-distal Trisomy 13q
ORPHA:2337	Non-epidermolytic Palmoplantar Keratoderma
ORPHA:2972	Non-eruption Of Teeth-maxillary Hypoplasia-genu Valgum Syndrome
ORPHA:94080	Non-functioning Paraganglioma
ORPHA:91349	Non-functioning Pituitary Adenoma
ORPHA:658	Non-histaminic Angioedema
ORPHA:141179	Non-involuting Congenital Hemangioma
ORPHA:314647	Non-progressive Cerebellar Ataxia With Intellectual Disability
ORPHA:436271	Non-progressive Predominantly Posterior Cavitating Leukoencephalopathy With Peripheral Neuropathy
ORPHA:176	Non-rhizomelic Chondrodysplasia Punctata
OMIM:605820	Nonaka Myopathy
OMIM:258660	Nonarteritic Anterior Ischemic Optic Neuropathy, Susceptibility To
OMIM:158250	Nondisjunction
ORPHA:648	Noonan Syndrome
OMIM:163950	Noonan Syndrome 1
OMIM:616564	Noonan Syndrome 10
OMIM:618499	Noonan Syndrome 11
OMIM:605275	Noonan Syndrome 2
OMIM:609942	Noonan Syndrome 3
OMIM:610733	Noonan Syndrome 4
OMIM:611553	Noonan Syndrome 5
OMIM:613224	Noonan Syndrome 6
OMIM:613706	Noonan Syndrome 7
OMIM:615355	Noonan Syndrome 8
OMIM:616559	Noonan Syndrome 9
ORPHA:500	Noonan Syndrome With Multiple Lentigines
ORPHA:2701	Noonan Syndrome-like Disorder With Loose Anagen Hair
OMIM:607721	Noonan Syndrome-like Disorder With Loose Anagen Hair 1
OMIM:617506	Noonan Syndrome-like Disorder With Loose Anagen Hair 2
OMIM:613563	Noonan Syndrome-like Disorder With Or Without Juvenile Myelomonocytic Leukemia
ORPHA:314928	Normal Pressure Hydrocephalus
OMIM:170600	Normokalemic Periodic Paralysis
ORPHA:432	Normosmic Congenital Hypogonadotropic Hypogonadism
ORPHA:649	Norrie Disease
OMIM:310600	Norrie Disease
OMIM:604901	North American Indian Childhood Cirrhosis
OMIM:164000	Nose, Anomalous Shape Of
ORPHA:3032	Nphp3-related Meckel-like Syndrome
ORPHA:454840	Nthl1-related Attenuated Familial Adenomatous Polyposis
OMIM:257350	Nuchal Bleb, Familial
ORPHA:443167	Nut Midline Carcinoma
OMIM:310700	Nystagmus 1, Congenital, X-linked
OMIM:164100	Nystagmus 2, Congenital, Autosomal Dominant
OMIM:608345	Nystagmus 3, Congenital, Autosomal Dominant
OMIM:193003	Nystagmus 4, Congenital, Autosomal Dominant
OMIM:300589	Nystagmus 5, Congenital, X-linked
OMIM:300814	Nystagmus 6, Congenital, X-linked
OMIM:614826	Nystagmus 7, Congenital, Autosomal Dominant
OMIM:257400	Nystagmus, Congenital Motor, Autosomal Recessive
OMIM:164150	Nystagmus, Hereditary Vertical
OMIM:310800	Nystagmus, Myoclonic
OMIM:618512	O'donnell-luria-rodan Syndrome
ORPHA:99965	O'sullivan-mcleod Syndrome
OMIM:601665	Obesity
ORPHA:66628	Obesity Due To Congenital Leptin Deficiency
ORPHA:179494	Obesity Due To Leptin Receptor Gene Deficiency
ORPHA:71529	Obesity Due To Melanocortin 4 Receptor Deficiency
ORPHA:71526	Obesity Due To Pro-opiomelanocortin Deficiency
ORPHA:71528	Obesity Due To Prohormone Convertase I Deficiency
ORPHA:369873	Obesity Due To Sim1 Deficiency
OMIM:609734	Obesity, Early-onset, With Adrenal Insufficiency And Red Hair
OMIM:613886	Obesity, Hyperphagia, And Developmental Delay
ORPHA:88643	Obesity-colitis-hypothyroidism-cardiac Hypertrophy-developmental Delay Syndrome
OMIM:257500	Obesity-hypoventilation Syndrome
OMIM:164230	Obsessive-compulsive Disorder 1
OMIM:310900	Occipital Hair, White Lock Of
ORPHA:198	Occipital Horn Syndrome
OMIM:304150	Occipital Horn Syndrome
OMIM:613587	Occult Macular Dystrophy
ORPHA:2704	Ochoa Syndrome
ORPHA:284804	Ocular Albinism
ORPHA:1000	Ocular Albinism With Late-onset Sensorineural Deafness
ORPHA:496790	Ocular Anomalies-axonal Neuropathy-developmental Delay Syndrome
OMIM:164185	Ocular Cicatricial Pemphigoid
OMIM:257550	Ocular Motor Apraxia
OMIM:257600	Ocular Myopathy With Curare Sensitivity
ORPHA:2714	Oculo-palato-cerebral Syndrome
OMIM:612109	Oculoauricular Syndrome
ORPHA:398156	Oculoauriculofrontonasal Syndrome
ORPHA:2549	Oculoauriculovertebral Spectrum With Radial Defects
OMIM:257790	Oculocerebral Hypopigmentation Syndrome Of Preus
ORPHA:2719	Oculocerebral Hypopigmentation Syndrome, Cross Type
ORPHA:2720	Oculocerebral Hypopigmentation Syndrome, Preus Type
OMIM:257800	Oculocerebral Syndrome With Hypopigmentation
ORPHA:1647	Oculocerebrocutaneous Syndrome
OMIM:164180	Oculocerebrocutaneous Syndrome
ORPHA:2707	Oculocerebrofacial Syndrome, Kaufman Type
ORPHA:534	Oculocerebrorenal Syndrome Of Lowe
ORPHA:55	Oculocutaneous Albinism
ORPHA:79431	Oculocutaneous Albinism Type 1a
ORPHA:79434	Oculocutaneous Albinism Type 1b
ORPHA:79432	Oculocutaneous Albinism Type 2
ORPHA:79433	Oculocutaneous Albinism Type 3
ORPHA:79435	Oculocutaneous Albinism Type 4
ORPHA:370091	Oculocutaneous Albinism Type 5
ORPHA:370097	Oculocutaneous Albinism Type 6
OMIM:164200	Oculodentodigital Dysplasia
ORPHA:2710	Oculodentodigital Dysplasia
OMIM:257850	Oculodentodigital Dysplasia, Autosomal Recessive
OMIM:600268	Oculoectodermal Syndrome
ORPHA:2712	Oculofaciocardiodental Syndrome
ORPHA:1876	Oculogastrointestinal Muscular Dystrophy
ORPHA:1794	Oculomaxillofacial Dysostosis
OMIM:257910	Oculopalatocerebral Syndrome
OMIM:164300	Oculopharyngeal Muscular Dystrophy
ORPHA:270	Oculopharyngeal Muscular Dystrophy
OMIM:164310	Oculopharyngodistal Myopathy
ORPHA:98897	Oculopharyngodistal Myopathy
OMIM:257970	Oculorenocerebellar Syndrome
ORPHA:2715	Oculorenocerebellar Syndrome
OMIM:618440	Oculoskeletodental Syndrome
ORPHA:2717	Oculotrichoanal Syndrome
OMIM:257960	Oculotrichodysplasia
ORPHA:2722	Odonto-onycho Dysplasia-alopecia Syndrome
OMIM:184260	Odontochondrodysplasia
ORPHA:166272	Odontochondrodysplasia
OMIM:613628	Odontoid Hypoplasia
OMIM:164330	Odontoma-dysphagia Syndrome
ORPHA:2724	Odontomatosis-aortae Esophagus Stenosis Syndrome
ORPHA:1811	Odontomicronychial Dysplasia
OMIM:601319	Odontomicronychial Dysplasia
OMIM:257980	Odontoonychodermal Dysplasia
OMIM:601957	Odontotrichoungual-digital-palmar Syndrome
OMIM:258040	Oeis Complex
OMIM:300855	Ogden Syndrome
ORPHA:276432	Ogden Syndrome
OMIM:258100	Oguchi Disease 1
OMIM:613411	Oguchi Disease 2
OMIM:249620	Ohdo Syndrome
OMIM:603736	Ohdo Syndrome, Sbbys Variant
OMIM:300895	Ohdo Syndrome, X-linked
ORPHA:2729	Okamoto Syndrome
OMIM:613949	Okt4 Epitope Deficiency 
OMIM:617062	Okur-chung Neurodevelopmental Syndrome
ORPHA:85410	Oligoarticular Juvenile Idiopathic Arthritis
ORPHA:75378	Oligocone Trichromacy
ORPHA:99798	Oligodontia
OMIM:608615	Oligodontia-colorectal Cancer Syndrome
OMIM:258200	Oliver Syndrome
ORPHA:2920	Oliver Syndrome
OMIM:275400	Oliver-mcfarlane Syndrome
OMIM:258300	Olivopontocerebellar Atrophy Ii, Autosomal Recessive
OMIM:164700	Olivopontocerebellar Atrophy V
ORPHA:2732	Olivopontocerebellar Atrophy-deafness Syndrome
ORPHA:296	Ollier Disease
ORPHA:39041	Omenn Syndrome
OMIM:603554	Omenn Syndrome
OMIM:164745	Omodysplasia
OMIM:258315	Omodysplasia 1
ORPHA:660	Omphalocele
OMIM:310980	Omphalocele
ORPHA:3164	Omphalocele Syndrome, Shprintzen-goldberg Type
OMIM:164750	Omphalocele, Autosomal
OMIM:258320	Omphalocele-cleft Palate Syndrome, Lethal
OMIM:553000	Oncocytoma
ORPHA:661	Ondine Syndrome
OMIM:164680	Onychogryposis, Pedal, With Keratosis Plantaris And Coarse Hair
OMIM:258360	Onychotrichodysplasia And Neutropenia
OMIM:615774	Oocyte Maturation Defect
OMIM:616780	Oocyte Maturation Defect 2
OMIM:617712	Oocyte Maturation Defect 3
OMIM:617743	Oocyte Maturation Defect 4
OMIM:617996	Oocyte Maturation Defect 5
OMIM:618353	Oocyte Maturation Defect 6
OMIM:618550	Oocyte Maturation Defect 7
OMIM:164900	Ophthalmomandibulomelic Dysplasia
ORPHA:2741	Ophthalmomandibulomelic Dysplasia
OMIM:258400	Ophthalmoplegia Totalis With Ptosis And Miosis
OMIM:311000	Ophthalmoplegia, External, And Myopia
OMIM:618155	Ophthalmoplegia, External, With Rib And Vertebral Anomalies
OMIM:165000	Ophthalmoplegia, Familial Static
OMIM:165098	Ophthalmoplegia, Familial Total, With Iris Transillumination
OMIM:165150	Ophthalmoplegia, Progressive, With Scrotal Tongue And Mental Deficiency
ORPHA:2743	Ophthalmoplegia-intellectual Disability-lingua Scrotalis Syndrome
OMIM:258470	Ophthalmoplegic Neuromuscular Disorder With Abnormal Mitochondria
ORPHA:2745	Opitz G/bbb Syndrome
OMIM:300000	Opitz Gbbb Syndrome, Type I
OMIM:145410	Opitz Gbbb Syndrome, Type Ii
OMIM:305450	Opitz-kaveggia Syndrome
ORPHA:2746	Opsismodysplasia
OMIM:258480	Opsismodysplasia
OMIM:165500	Optic Atrophy 1
OMIM:616732	Optic Atrophy 10 With Or Without Ataxia, Mental Retardation, And Seizures
OMIM:617302	Optic Atrophy 11
OMIM:311050	Optic Atrophy 2
OMIM:165300	Optic Atrophy 3, Autosomal Dominant
OMIM:610708	Optic Atrophy 5
OMIM:258500	Optic Atrophy 6
OMIM:612989	Optic Atrophy 7 With Or Without Auditory Neuropathy
OMIM:616648	Optic Atrophy 8
OMIM:616289	Optic Atrophy 9
OMIM:165200	Optic Atrophy With Demyelinating Disease Of Cns
OMIM:165510	Optic Atrophy With Negative Electroretinograms
OMIM:125250	Optic Atrophy With Or Without Deafness, Ophthalmoplegia, Myopathy, Ataxia, And Neuropathy
OMIM:165199	Optic Atrophy, Hearing Loss, And Peripheral Neuropathy, Autosomaldominant
OMIM:258650	Optic Atrophy, Hearing Loss, And Peripheral Neuropathy, Autosomalrecessive
OMIM:311100	Optic Atrophy--spastic Paraplegia Syndrome
OMIM:212550	Optic Disc Anomalies With Retinal And/or Macular Dystrophy
OMIM:165550	Optic Nerve Hypoplasia, Bilateraloptic Nerve Aplasia, Bilateral, Included
ORPHA:2086	Optic Pathway Glioma
OMIM:258700	Opticocochleodentate Degeneration
OMIM:258840	Oral And Digital Anomalies With Ichthyosis
ORPHA:31142	Oral Erosive Lichen
OMIM:258800	Oral Sensibility, Disturbance Of
ORPHA:357154	Oral Submucous Fibrosis
OMIM:165600	Orbital Margin, Hypoplasia Of
OMIM:258870	Ornithine Aminotransferase Deficiency
ORPHA:664	Ornithine Transcarbamylase Deficiency
OMIM:311250	Ornithine Transcarbamylase Deficiency, Hyperammonemia Due To
OMIM:119530	Orofacial Cleft 1
OMIM:613705	Orofacial Cleft 10
OMIM:600625	Orofacial Cleft 11
OMIM:613857	Orofacial Cleft 13
OMIM:615892	Orofacial Cleft 14
OMIM:616788	Orofacial Cleft 15
OMIM:600757	Orofacial Cleft 3
OMIM:608874	Orofacial Cleft 5
OMIM:608864	Orofacial Cleft 6, Susceptibility To
OMIM:311200	Orofaciodigital Syndrome I
OMIM:258850	Orofaciodigital Syndrome Iii
OMIM:258860	Orofaciodigital Syndrome Iv
OMIM:258865	Orofaciodigital Syndrome Ix
ORPHA:2750	Orofaciodigital Syndrome Type 1
ORPHA:2756	Orofaciodigital Syndrome Type 10
ORPHA:2751	Orofaciodigital Syndrome Type 2
ORPHA:2752	Orofaciodigital Syndrome Type 3
ORPHA:2753	Orofaciodigital Syndrome Type 4
ORPHA:2919	Orofaciodigital Syndrome Type 5
ORPHA:2754	Orofaciodigital Syndrome Type 6
OMIM:174300	Orofaciodigital Syndrome V
OMIM:277170	Orofaciodigital Syndrome Vi
OMIM:300484	Orofaciodigital Syndrome Viii
OMIM:165590	Orofaciodigital Syndrome X
OMIM:612913	Orofaciodigital Syndrome Xi
OMIM:615948	Orofaciodigital Syndrome Xiv
OMIM:617127	Orofaciodigital Syndrome Xv
OMIM:617563	Orofaciodigital Syndrome Xvi
OMIM:617926	Orofaciodigital Syndrome Xvii
OMIM:617927	Orofaciodigital Syndrome Xviii
ORPHA:93958	Oromandibular Dystonia
ORPHA:2749	Oromandibular-limb Hypogenesis Syndrome
OMIM:258900	Orotic Aciduria
OMIM:618182	Orthostatic Hypotension 2
OMIM:143850	Orthostatic Hypotensive Disorder, Streeten Type
OMIM:604715	Orthostatic Intolerance
ORPHA:97335	Osgood-schlatter Disease
OMIM:165660	Oslam Syndrome
ORPHA:2760	Oslam Syndrome
OMIM:166350	Osseous Heteroplasia, Progressive
OMIM:165680	Ossicular Malformations, Familial
ORPHA:73230	Ossification Anomalies-psychomotor Developmental Delay Syndrome
OMIM:602475	Ossification Of The Posterior Longitudinal Ligament Of Spine
OMIM:165670	Ossified Ear Cartilages
OMIM:165720	Osteoarthritis
OMIM:140600	Osteoarthritis Of Distal Interphalangeal Joints
OMIM:604864	Osteoarthritis With Mild Chondrodysplasia
ORPHA:2764	Osteochondritis Dissecans
ORPHA:2054	Osteochondritis Of Tarsal/metatarsal Bone
OMIM:618167	Osteochondrodysplasia, Brachydactyly, And Overlapping Malformed Digits
OMIM:616897	Osteochondrodysplasia, Complex Lethal, Symoens-barnes-gistelinck Type
OMIM:166990	Osteochondrodysplasia, Rhizomelic, With Callosal Agenesis, Thrombocytopenia,hydrocephalus, And Hypertension
OMIM:259270	Osteodysplasty, Precocious, Of Danks, Mayne, And Kozlowski
OMIM:607278	Osteofibrous Dysplasia, Susceptibility To
ORPHA:666	Osteogenesis Imperfecta
OMIM:259410	Osteogenesis Imperfecta Congenita, Microcephaly, And Cataracts
OMIM:166230	Osteogenesis Imperfecta With Opalescent Teeth, Blue Sclerae And Wormian Bones, But Without Fractures
OMIM:166200	Osteogenesis Imperfecta, Type I
OMIM:166210	Osteogenesis Imperfecta, Type Iia
OMIM:259420	Osteogenesis Imperfecta, Type Iii
OMIM:166220	Osteogenesis Imperfecta, Type Iv
OMIM:259440	Osteogenesis Imperfecta, Type Ix
OMIM:610967	Osteogenesis Imperfecta, Type V
OMIM:613982	Osteogenesis Imperfecta, Type Vi
OMIM:610682	Osteogenesis Imperfecta, Type Vii
OMIM:610915	Osteogenesis Imperfecta, Type Viii
OMIM:613848	Osteogenesis Imperfecta, Type X
OMIM:610968	Osteogenesis Imperfecta, Type Xi
OMIM:613849	Osteogenesis Imperfecta, Type Xii
OMIM:614856	Osteogenesis Imperfecta, Type Xiii
OMIM:615066	Osteogenesis Imperfecta, Type Xiv
OMIM:301014	Osteogenesis Imperfecta, Type Xix
OMIM:615220	Osteogenesis Imperfecta, Type Xv
OMIM:616229	Osteogenesis Imperfecta, Type Xvi
OMIM:616507	Osteogenesis Imperfecta, Type Xvii
OMIM:617952	Osteogenesis Imperfecta, Type Xviii
ORPHA:2773	Osteogenesis Imperfecta-retinopathy-seizures-intellectual Disability Syndrome
OMIM:259500	Osteogenic Sarcoma
OMIM:166250	Osteoglophonic Dysplasia
ORPHA:2645	Osteoglosphonic Dysplasia
OMIM:259550	Osteoid Osteoma
OMIM:259610	Osteolysis Syndrome, Recessive
OMIM:259650	Osteoma Of Middle Ear
OMIM:259660	Osteomalacia, Sclerosing, With Cerebral Calcification
OMIM:166400	Osteomas Of Mandible
OMIM:166450	Osteomesopyknosis
ORPHA:2777	Osteomesopyknosis
OMIM:612852	Osteomyelitis, Sterile Multifocal, With Periostitis And Pustulosis
OMIM:300373	Osteopathia Striata With Cranial Sclerosis
ORPHA:2780	Osteopathia Striata-cranial Sclerosis Syndrome
ORPHA:2779	Osteopathia Striata-pigmentary Dermopathy-white Forelock Syndrome
OMIM:259690	Osteopenia And Sparse Hair
ORPHA:2324	Osteopenia-intellectual Disability-sparse Hair Syndrome
ORPHA:91133	Osteopenia-myopia-hearing Loss-intellectual Disability-facial Dysmorphism Syndrome
OMIM:600329	Osteopetrosis And Infantile Neuroaxonal Dystrophy
ORPHA:2781	Osteopetrosis And Related Disorders
ORPHA:2785	Osteopetrosis With Renal Tubular Acidosis
OMIM:611490	Osteopetrosis,  Autosomal Recessive 4
OMIM:607634	Osteopetrosis, Autosomal Dominant 1
OMIM:166600	Osteopetrosis, Autosomal Dominant 2
OMIM:618107	Osteopetrosis, Autosomal Dominant 3
OMIM:259700	Osteopetrosis, Autosomal Recessive 1
OMIM:259710	Osteopetrosis, Autosomal Recessive 2
OMIM:259730	Osteopetrosis, Autosomal Recessive 3
OMIM:259720	Osteopetrosis, Autosomal Recessive 5
OMIM:611497	Osteopetrosis, Autosomal Recessive 6
OMIM:612301	Osteopetrosis, Autosomal Recessive 7
OMIM:615085	Osteopetrosis, Autosomal Recessive 8
OMIM:166705	Osteopoikilosis And Dacryocystitis
OMIM:166710	Osteoporosis
OMIM:601220	Osteoporosis And Oculocutaneous Hypopigmentation Syndrome
OMIM:259750	Osteoporosis, Juvenile
ORPHA:2787	Osteoporosis-macrocephaly-blindness-joint Hyperlaxity Syndrome
ORPHA:2786	Osteoporosis-oculocutaneous Hypopigmentation Syndrome
ORPHA:2788	Osteoporosis-pseudoglioma Syndrome
OMIM:259770	Osteoporosis-pseudoglioma Syndrome
ORPHA:668	Osteosarcoma
OMIM:609993	Osteosclerosis - Ichthyosis - Premature Ovarian Failure
OMIM:166740	Osteosclerosis With Ichthyosis And Fractures
ORPHA:178377	Osteosclerosis-developmental Delay-craniosynostosis Syndrome
ORPHA:75325	Osteosclerosis-ichthyosis-premature Ovarian Failure Syndrome
OMIM:615198	Osteosclerotic Metaphyseal Dysplasia
OMIM:166760	Otitis Media, Susceptibility To
OMIM:166750	Otodental Dysplasia
ORPHA:2791	Otodental Syndrome
ORPHA:2792	Otofaciocervical Syndrome
OMIM:166780	Otofaciocervical Syndrome
OMIM:615560	Otofaciocervical Syndrome 2
OMIM:601976	Otofacioosseous-gonadal Syndrome
ORPHA:141136	Otomandibular Syndrome
